std_temp,std_pH,conduct,o2,o2sat,co2,hardness,no2,no3,nh4,po4,cl,sio2,kmno4,k2cr2o7,bod,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8,Label9,Label10,Label11,Label12,Label13,Label14
3.623184427,24.32261088,2.610877138,4.598072445,5.439439493,0,3.467623361,0.057578155,0.951024422,0.029532817,0.042102323,0.279485093,0.554441322,0.324312764,0.215181913,0.256707593,0,1,1,0,1,0,1,0,1,0,0,0,0,1
0.409069209,24.32261088,3.047571891,3.893863152,3.12923565,0,3.782861849,0.057578155,1.012380837,0.033751791,0.021051162,0.331241592,0.797009401,0.324312764,0.263000116,0.115075818,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3.779020316,24.92316918,2.731665048,3.728166847,4.477967373,0,3.861671471,0.057578155,0.889668008,0.113912295,0.042102323,0.351944191,0.485136157,0.324312764,0.310818319,0.150483761,1,1,0,0,1,0,0,0,1,1,1,0,1,0
4.227048498,25.22344832,2.462215095,5.633674347,7.055246806,0,3.388813739,0.057578155,0.153391036,0.063284608,0.021051162,0.362295491,0.277220661,0.351338828,0.372981983,0.256707593,1,0,1,1,0,1,0,0,1,0,0,0,0,0
3.525786996,23.72205259,2.341427184,3.852439076,4.513577452,0,4.058695525,0.11515631,1.073737251,0.063284608,0.042102323,0.217377295,0.450483574,0.283773669,0.430363826,0.345227453,0,0,1,0,1,1,0,0,1,0,0,0,0,0
3.058279328,24.62289003,2.908201225,4.390952065,4.905288316,0,4.216314769,0.057578155,0.828311594,0.067503582,0.042102323,0.320890292,0.450483574,0.445930051,0.263000116,0.185891705,1,1,1,0,1,0,0,0,1,0,1,0,1,0
1.402523004,24.62289003,2.703790915,5.550826195,5.096692488,0,3.861671471,0.057578155,1.349841115,0.088598452,0.063153485,0.269133793,0.762356818,0.297286701,0.277345577,0.283263551,0,0,1,0,1,0,1,0,1,1,0,0,1,0
4.636117707,23.42177344,2.722373671,4.556648369,5.915724293,0,3.507028172,0.11515631,0.674920558,0.050627687,0.105255808,0.248431194,0.554441322,0.635112497,0.635982099,0.221299649,0,0,1,0,0,1,0,1,1,0,0,0,0,0
1.714194782,23.72205259,2.369301317,5.17800951,4.949800914,0,3.743457038,0.057578155,1.104415458,0.059065634,0.084204646,0.41405199,0.381178409,0.36485186,0.511654771,0.185891705,1,1,1,0,1,1,0,1,1,0,0,0,0,0
4.246527984,24.32261088,2.620168516,3.645318695,4.575895089,0,3.388813739,0.057578155,0.766955179,0.080160504,0.063153485,0.238079894,0.727704236,0.324312764,0.272563757,0.168187733,1,1,0,0,1,1,0,0,1,0,1,0,0,1
1.558358893,24.32261088,2.545837494,4.639496521,4.344429579,0,3.743457038,0.11515631,1.227128287,0.046408713,0.063153485,0.217377295,0.693051653,0.297286701,0.454272928,0.203595677,1,0,0,1,1,1,0,0,1,0,0,0,0,0
4.986748458,24.62289003,2.508671983,4.556648369,6.089323426,0,3.349408929,0.057578155,0.490851315,0.109693321,0.105255808,0.279485093,0.970272314,0.324312764,0.286909218,0.247855607,1,1,0,0,0,1,1,0,1,0,0,0,0,0
1.67523581,23.42177344,2.56442025,5.592250271,5.319255478,0,3.743457038,0.11515631,1.441875737,0.071722556,0.063153485,0.320890292,0.623746488,0.283773669,0.497309311,0.203595677,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.305125573,24.62289003,2.183473763,5.053737282,4.580346349,0,3.112980063,0,0.920346215,0.088598452,0.021051162,0.238079894,1.004924897,0.270260637,0.310818319,0.106223832,0,0,0,0,0,0,0,0,1,0,1,1,1,0
3.311512648,23.72205259,3.586471798,1.9055075,2.185568569,2.058999695,3.940481092,0.23031262,0.245425657,0.506276867,0.357869747,0.817752679,0.65839907,1.013477389,1.334127862,0.761270793,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3.701102371,22.22065686,4.506318192,1.988355652,2.372521481,1.35971678,5.004410987,2.015235424,0.828311594,1.392261385,0.652586009,1.014427374,0.900967149,1.09455558,0.903764035,0.699306891,1,1,1,0,1,1,0,1,0,0,0,0,0,1
1.441481976,24.02233174,2.880327092,2.568292717,2.368070221,0.699282915,4.728577311,0.863672325,1.288484701,1.396480359,0.778892979,1.117940372,0.900967149,1.770207172,0.870291293,0.486859228,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3.214115217,22.82121515,5.08238361,1.408418587,1.598002273,2.719433559,4.452743634,0.057578155,0.061356414,5.379191713,1.641990604,2.587824935,2.910816942,1.662102917,1.716673485,1.46942967,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.032412767,22.520936,3.103320157,4.22525576,3.694545646,1.35971678,4.176909958,0.23031262,2.116796295,0.493619945,0.884148787,0.507213687,0.554441322,0.743216752,0.597727537,0.495711214,0,0,0,1,1,1,0,1,1,0,0,0,0,1
1.227207628,22.520936,3.521432154,1.449842663,1.299767866,2.719433559,4.25571958,0.57578155,0.4294949,2.050421312,0.273665101,1.387074165,1.074230062,1.824259299,1.45845519,2.221848477,0,1,0,1,0,1,0,0,0,0,0,0,0,1
3.584225454,22.520936,3.614345931,1.284146359,1.513428337,5.47771617,3.82226666,0.23031262,0.030678207,5.012140985,4.673357874,0.952319576,1.732629132,1.648589885,1.104600488,1.504837614,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2.064825533,22.82121515,3.651511442,0.95275375,0.9525696,2.058999695,4.295124391,0.172734465,0.276103865,2.28668385,1.136762726,1.335317666,0.900967149,1.621563822,1.166764152,2.000548828,0,0,0,1,0,1,0,1,0,0,0,0,0,1
0.701261502,23.1214943,3.818756241,3.852439076,3.222712106,1.087773424,4.886196555,0.403047085,1.319162908,0.641284032,0.52627904,0.77634748,1.004924897,0.797268879,1.2958733,0.469155256,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1.090851225,23.42177344,3.326313222,3.811015,3.36070116,1.087773424,4.334529202,0.403047085,2.791716852,0.675035823,0.694688333,1.262858568,0.935619731,1.175633771,0.999400441,0.840938667,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3.194635731,23.42177344,3.846630374,3.479622391,3.943816196,1.787056339,4.767982122,0.057578155,1.595266773,0.046408713,0.063153485,0.40370069,0.485136157,0.283773669,0.459054748,0.079667874,1,0,0,0,0,0,0,1,1,1,1,1,1,0
2.921922925,23.72205259,3.474975266,4.142407608,4.55809005,0,4.176909958,0.11515631,1.62594498,0.080160504,0.021051162,0.289836393,1.17818781,0.256747605,0.172145531,0.168187733,0,0,0,0,1,0,0,0,1,1,1,1,0,0
2.999840869,24.62289003,3.205525312,5.053737282,5.608587366,0,4.373934013,0.11515631,1.135093665,0.063284608,0.042102323,0.279485093,0.727704236,0.391877924,0.243872835,0.203595677,1,1,0,0,1,0,0,1,0,1,1,0,0,0
3.564745968,23.72205259,3.493558021,5.675098423,6.676889722,0,4.6891725,0.11515631,0.828311594,0.046408713,0.042102323,0.341592891,0.65839907,0.689164624,0.3299456,0.309819509,1,0,1,0,1,0,0,0,1,0,1,0,0,0
1.831071699,24.32261088,2.973240869,5.012313206,4.860775717,0,4.295124391,0.11515631,1.503232151,0.071722556,0.063153485,0.41405199,1.004924897,0.243234573,0.109981867,0.097371846,0,1,0,0,1,0,0,0,1,1,1,0,0,0
2.18170245,23.1214943,3.772299353,4.846616902,4.905288316,3.146773119,4.886196555,0.057578155,1.441875737,0.029532817,0.084204646,0.310538992,1.386103306,0.189182446,0.081290945,0.123927803,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2.532333201,22.520936,3.902378641,4.308103913,4.540285011,4.778433254,4.925601365,0.057578155,1.963405259,0.029532817,0.084204646,0.38299809,1.594018802,0.256747605,0.215181913,0.08851986,0,1,0,0,1,0,1,0,1,1,0,1,1,0
2.123263992,22.82121515,3.549306287,4.100983532,4.121866588,2.991376915,4.413338823,0.057578155,1.472553944,0.059065634,0.021051162,0.269133793,1.386103306,0.21620851,0.172145531,0.150483761,0,0,1,0,1,0,0,0,1,1,0,0,0,0
3.038799842,23.1214943,3.54001491,6.710700325,7.482567748,0.427339559,4.019290714,0.057578155,1.871370637,0.029532817,0.12630697,0.362295491,1.420755888,0.229721541,0.129109148,0.035407944,0,0,0,0,1,1,1,0,1,0,1,1,0,0
2.142743478,22.520936,3.735133842,4.722344673,4.753945482,6.138150034,5.516673529,0,1.687301394,0.067503582,0.063153485,0.269133793,1.247492975,0.256747605,0.176927351,0.115075818,0,1,1,0,1,0,1,0,1,1,0,1,0,0
2.006387075,22.82121515,3.317021844,4.432376141,4.388942177,6.138150034,4.728577311,0.057578155,1.595266773,0.080160504,0.084204646,0.310538992,1.17818781,0.162156382,0.153018249,0.115075818,0,0,0,0,1,0,1,0,1,1,1,0,0,0
2.142743478,22.82121515,2.880327092,4.639496521,4.673822805,0.815830068,4.610362878,0.057578155,1.717979602,0.168758956,0.063153485,0.279485093,1.108882645,0.324312764,0.129109148,0.150483761,0,0,0,0,1,1,1,0,1,0,0,0,0,0
2.142743478,23.42177344,3.3356046,5.012313206,5.04772863,3.418716475,4.728577311,0.057578155,1.871370637,0.063284608,0.12630697,0.227728594,1.212840393,0.189182446,0.109981867,0.159335747,1,1,0,0,1,0,1,0,1,1,0,0,0,0
2.357017826,22.22065686,3.642220065,4.308103913,4.451259815,3.846056034,4.886196555,0.057578155,1.779336016,0.050627687,0.168409293,0.258782493,1.074230062,0.108104255,0.105200046,0.168187733,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2.142743478,22.22065686,2.787413315,4.763768749,4.79845808,2.175546847,4.452743634,0.11515631,1.595266773,0.080160504,0.084204646,0.434754589,1.212840393,0.229721541,0.176927351,0.106223832,0,0,0,0,1,0,1,0,1,1,0,0,0,0
2.766087035,23.1214943,3.326313222,1.9055075,2.060933294,0.971226271,5.162030231,2.360704354,1.656623187,0.451430207,0.52627904,0.538267586,1.108882645,0.662138561,0.769873067,0.247855607,1,0,1,0,1,1,0,0,1,0,0,0,0,1
3.194635731,23.1214943,3.688676953,3.562470543,4.037292652,0.815830068,5.004410987,2.648595129,1.257806494,0.202510747,0.210511616,0.248431194,0.762356818,0.310799732,0.502091131,0.309819509,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3.0972383,23.72205259,3.902378641,2.692564945,3.022405414,1.35971678,4.570958067,0.23031262,1.165771872,0.265795355,0.063153485,1.107589072,0.623746488,0.432417019,0.392109264,0.239003621,1,0,0,0,1,1,0,1,1,0,0,0,0,0
1.947948616,23.42177344,4.181119972,3.479622391,3.423018797,0.699282915,4.925601365,0.23031262,1.564588566,0.295328172,0.021051162,0.621077984,1.212840393,0.486469146,0.521218412,0.168187733,0,0,1,0,1,1,0,0,1,0,0,0,0,0
2.727128063,22.82121515,4.032457929,2.278324185,2.457095418,1.787056339,5.004410987,0.921250479,1.871370637,0.282671251,0.39997207,2.059908648,0.51978874,0.432417019,0.540345693,0.247855607,1,1,1,1,0,1,0,1,1,0,0,0,0,1
0.896056364,23.72205259,3.317021844,4.059559456,3.485336435,0.271943356,5.12262542,0.11515631,1.165771872,0.198291773,0.168409293,0.548618886,0.727704236,0.229721541,0.521218412,0.177039719,1,0,1,1,0,0,0,0,1,0,0,0,0,1
1.67523581,24.32261088,2.973240869,4.349527989,4.135220368,0.543886712,4.649767689,0.287890775,1.932727052,0.265795355,0.231562778,0.79705008,0.970272314,0.648625529,0.631200279,0.584231074,1,1,0,1,0,1,0,0,1,1,0,0,0,1
2.921922925,21.92037771,3.642220065,1.035601902,1.139522513,1.243169627,5.201435042,4.663830552,1.902048845,0.210948695,0.357869747,1.459533263,1.108882645,1.162120739,0.937236778,0.858642638,0,0,0,1,1,1,0,1,1,0,0,0,0,0
2.610251146,22.82121515,3.605054554,3.313926087,3.525397773,0.427339559,4.965006176,4.721408707,1.717979602,0.869108622,0.52627904,1.19039947,1.143535227,1.945876586,2.190073694,2.283812379,0,0,1,1,1,1,1,1,1,0,0,0,0,1
3.895897233,23.1214943,4.376238904,2.609716793,3.169296988,0.971226271,5.359054286,4.663830552,0.981702629,0.907079387,0.884148787,1.252507268,1.108882645,1.324277121,1.941419039,2.257256421,1,0,0,1,0,1,0,1,1,0,0,0,0,1
2.649210118,23.72205259,3.270564956,2.816837174,3.009051635,0.427339559,4.846791744,0.403047085,1.994083466,0.350174833,0.421023232,1.273209868,1.039577479,0.635112497,0.779436708,0.690454905,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2.18170245,22.520936,3.419226999,2.526868641,2.555023134,0.815830068,4.886196555,0.518203395,1.84069243,0.291109199,0.189460454,0.641780584,0.623746488,1.445894408,1.114164128,1.752693221,0,0,0,1,0,0,0,1,1,0,1,0,0,0
3.779020316,22.22065686,4.571357836,0.704209293,0.845739365,2.058999695,5.043815798,3.685001918,1.165771872,0.940831178,6.189041509,1.604451459,0.727704236,1.39184228,1.544527955,2.000548828,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3.740061344,23.42177344,3.893087263,3.106805706,3.716801945,0.427339559,4.846791744,1.842500959,1.227128287,0.438773285,0.484176717,0.662483183,1.108882645,0.837807975,1.13329141,1.42516974,1,0,0,1,0,1,0,0,0,1,0,0,1,1
1.947948616,24.02233174,4.478444059,3.396774239,3.342896121,0.427339559,5.240839853,0.403047085,1.871370637,0.759415301,0.715739494,0.683185783,1.420755888,0.743216752,0.870291293,0.840938667,0,0,1,1,1,1,1,1,0,1,1,0,0,1
3.272553676,22.520936,4.376238904,1.284146359,1.468915739,2.058999695,5.398459097,0.633359705,1.564588566,0.632846084,0.568381363,2.080611247,0.693051653,1.081042548,1.262400557,1.168462147,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0.896056364,23.42177344,3.697968331,2.526868641,2.172214789,1.087773424,5.319649475,0.23031262,0.613564143,0.544247632,0.778892979,1.097237772,0.797009401,1.108068611,1.209800534,2.168736561,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2.045346047,21.31981942,3.948835529,2.733989021,2.719719747,1.010075322,5.280244664,0.34546893,1.595266773,0.219386642,0.484176717,0.652131884,0.797009401,0.702677656,0.889418575,0.575379088,0,1,1,1,0,1,0,0,0,0,0,0,0,1
2.142743478,23.1214943,3.056863268,4.515224293,4.54918753,0.699282915,4.413338823,6.045706272,2.05543988,0.037970765,0.105255808,0.217377295,0.762356818,0.283773669,0.349072881,0.079667874,0,0,0,0,1,0,1,0,1,0,0,1,1,0
2.921922925,24.32261088,3.205525312,4.059559456,4.469064854,0,4.334529202,0,1.135093665,0.029532817,0.042102323,0.258782493,0.797009401,0.270260637,0.219963733,0.053111916,0,1,0,0,1,0,1,0,1,1,0,1,0,0
1.597317865,23.72205259,3.317021844,5.219433586,4.914190835,0.543886712,4.6891725,0,1.932727052,0.084379478,0.021051162,0.39334939,0.762356818,0.189182446,0.15780007,0.203595677,0,0,0,0,1,0,0,0,1,1,0,1,1,0
2.357017826,23.42177344,3.893087263,4.308103913,4.451259815,1.243169627,5.083220609,0,2.05543988,0.105474347,0.063153485,0.331241592,0.831661983,0.175669414,0.191272812,0.053111916,0,0,0,0,1,0,0,0,1,1,0,1,1,0
1.577838379,23.42177344,2.768830559,5.426553967,5.096692488,0.271943356,4.413338823,0,1.994083466,0.067503582,0.12630697,0.362295491,0.65839907,0.270260637,0.15780007,0.141631775,0,0,0,0,1,0,1,0,1,1,1,1,0,0
2.103784506,23.42177344,3.261273578,4.473800217,4.486869893,1.35971678,4.610362878,0.057578155,2.05543988,0.063284608,0.084204646,0.258782493,0.762356818,0.21620851,0.105200046,0.08851986,0,0,0,0,1,0,0,0,1,1,0,1,0,0
2.103784506,23.1214943,3.45639251,4.556648369,4.56699257,1.243169627,4.649767689,0.11515631,2.116796295,0.037970765,0.568381363,0.320890292,0.762356818,0.14864335,0.229527374,0.150483761,0,1,0,0,1,0,1,0,1,0,0,0,1,0
2.357017826,23.42177344,3.419226999,4.01813538,4.148574147,2.058999695,5.12262542,0,1.073737251,0.084379478,0.105255808,0.238079894,0.65839907,0.270260637,0.15780007,0.04425993,0,1,0,0,1,0,1,0,1,1,0,1,0,1
2.220661423,23.1214943,3.484266643,4.266679836,4.335527059,0,4.649767689,0.057578155,1.994083466,0.029532817,0.063153485,0.39334939,0.762356818,0.297286701,0.291691038,0.106223832,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.84400498,23.42177344,3.521432154,3.769590923,4.112964069,1.35971678,4.295124391,0.057578155,1.227128287,0.084379478,0.105255808,0.258782493,0.623746488,0.324312764,0.176927351,0.053111916,0,0,0,0,0,0,0,0,1,1,0,1,1,0
2.415456284,23.42177344,2.490089228,4.680920597,4.869678237,0.271943356,4.492148445,0.11515631,1.687301394,0.033751791,0.021051162,0.320890292,0.762356818,0.270260637,0.114763687,0.097371846,0,0,1,0,1,1,0,0,1,0,0,1,1,0
2.006387075,22.82121515,3.028989135,4.22525576,4.184184226,0.699282915,4.610362878,0.11515631,2.178152709,0.037970765,0.12630697,0.300187692,0.797009401,0.270260637,0.349072881,0.08851986,1,0,0,1,1,1,1,0,1,0,0,1,0,0
2.025866561,23.1214943,2.285678918,4.722344673,4.691627844,0.427339559,4.295124391,0,1.687301394,0.037970765,0.168409293,0.289836393,0.693051653,0.310799732,0.114763687,0.097371846,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2.259620395,23.72205259,3.177651179,4.598072445,4.696079104,1.631660136,4.334529202,0,1.779336016,0.029532817,0.021051162,0.227728594,0.831661983,0.229721541,0.148236429,0.115075818,0,0,0,0,1,0,1,0,1,1,0,1,0,0
1.597317865,23.42177344,3.186942556,5.095161358,4.79845808,0.971226271,4.531553256,0,2.208830916,0.088598452,0.021051162,0.38299809,0.727704236,0.175669414,0.071727304,0.123927803,0,0,0,0,1,0,0,0,1,1,0,1,0,0
2.08430502,23.42177344,3.725842464,4.432376141,4.433454775,2.058999695,4.767982122,0,2.05543988,0.105474347,0.063153485,0.331241592,0.831661983,0.175669414,0.133890968,0.070815888,1,0,0,0,1,0,1,1,1,1,0,1,1,0
1.597317865,23.1214943,2.592294383,4.763768749,4.486869893,0.699282915,3.979885903,0,2.484934781,0.063284608,0.189460454,0.486511088,0.797009401,0.21620851,0.138672789,0.106223832,0,0,0,0,1,1,1,0,1,1,0,1,0,0
1.792112727,21.62009856,3.196233934,4.432376141,4.277660682,1.35971678,4.452743634,0.057578155,2.945107888,0.07594153,0.231562778,0.372646791,0.797009401,0.229721541,0.219963733,0.070815888,0,0,0,0,1,0,1,0,1,1,0,1,0,0
1.870030672,22.520936,3.279856334,4.308103913,4.197538005,0.971226271,4.334529202,0.057578155,2.178152709,0.029532817,0.147358131,0.289836393,0.797009401,0.202695478,0.148236429,0.141631775,0,0,0,0,1,1,1,0,1,0,0,1,0,0
2.045346047,23.1214943,3.307730467,4.22525576,4.206440525,1.709358237,4.6891725,0,1.533910359,0.063284608,0.084204646,0.279485093,0.727704236,0.418903987,0.186490991,0.061963902,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2.064825533,22.520936,3.344895978,3.976711304,3.966072495,0,4.649767689,0.057578155,2.178152709,0.029532817,0.063153485,0.362295491,0.762356818,0.202695478,0.272563757,0.079667874,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2.240140909,23.72205259,3.400644244,4.680920597,4.767299261,0.699282915,4.216314769,0.057578155,1.902048845,0.088598452,0.105255808,0.331241592,0.65839907,0.283773669,0.263000116,0.070815888,0,0,0,0,1,0,0,0,1,1,0,1,0,0
2.649210118,22.82121515,2.490089228,4.01813538,4.291014461,0.427339559,4.295124391,2.706173284,1.073737251,0.033751791,0.063153485,0.269133793,0.762356818,0.256747605,0.114763687,0.04425993,0,0,1,0,0,0,0,0,1,0,1,1,1,0
2.415456284,22.82121515,3.177651179,4.059559456,4.224245564,0.699282915,4.176909958,0.633359705,1.994083466,0.042189739,0.168409293,0.269133793,0.831661983,0.21620851,0.306036499,0.053111916,0,0,1,0,1,1,1,0,1,0,1,0,0,0
2.921922925,24.32261088,3.2519822,3.852439076,4.242050603,0,4.413338823,0,0.981702629,0.025313843,0.042102323,0.269133793,0.831661983,0.243234573,0.153018249,0.070815888,0,0,0,0,1,0,1,0,1,1,0,0,0,0
1.480440948,23.42177344,3.363478733,4.929465054,4.57144383,0.699282915,4.610362878,0,1.687301394,0.092817426,0.084204646,0.41405199,0.762356818,0.243234573,0.224745554,0.185891705,0,1,0,0,1,0,1,0,1,1,1,1,0,0
2.766087035,23.42177344,3.976709662,4.390952065,4.753945482,2.330943051,5.12262542,0,1.257806494,0.088598452,0.084204646,0.331241592,1.004924897,0.189182446,0.16258189,0.061963902,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1.538879407,23.1214943,2.945366736,4.598072445,4.295465721,0.349641458,4.570958067,0,1.717979602,0.067503582,0.168409293,0.320890292,0.935619731,0.189182446,0.148236429,0.106223832,1,0,0,0,1,0,0,0,1,1,0,1,0,0
2.298579367,23.1214943,3.103320157,4.349527989,4.464613594,1.35971678,4.6891725,0.057578155,2.454256574,0.071722556,0.105255808,0.258782493,0.727704236,0.229721541,0.133890968,0.08851986,1,0,0,0,1,0,1,0,1,1,0,1,0,0
2.376497312,22.22065686,3.521432154,4.183831684,4.3310758,1.787056339,5.240839853,0,1.932727052,0.063284608,0.084204646,0.279485093,0.797009401,0.175669414,0.200836452,0.097371846,1,1,0,0,1,0,1,0,1,0,0,0,1,0
2.434935771,23.42177344,3.493558021,3.976711304,4.144122887,1.709358237,5.004410987,0,0.920346215,0.071722556,0.147358131,0.258782493,0.65839907,0.256747605,0.267781936,0.070815888,0,0,1,0,1,0,0,0,1,1,1,0,1,0
2.415456284,23.72205259,3.54001491,4.349527989,4.522479972,1.010075322,4.807386933,0,1.810014223,0.033751791,0.063153485,0.310538992,0.797009401,0.21620851,0.186490991,0.141631775,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2.999840869,23.42177344,3.530723532,3.686742771,4.09070777,1.010075322,4.373934013,0,1.012380837,0.07594153,0.12630697,0.238079894,0.623746488,0.256747605,0.229527374,0.035407944,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2.162222964,22.82121515,3.01040638,3.769590923,3.805827141,1.087773424,4.728577311,0.057578155,1.349841115,0.029532817,0.063153485,0.248431194,0.623746488,0.21620851,0.32516378,0.132779789,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1.285646087,24.32261088,2.174182385,4.266679836,3.859242259,0,3.467623361,0.057578155,0.552207729,0.050627687,0.021051162,0.248431194,0.346525826,0.418903987,0.215181913,0.035407944,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.077758814,23.42177344,3.632928687,3.852439076,4.31327076,0,5.477268718,0.46062524,0.552207729,0.17297793,0.021051162,0.310538992,0.51978874,0.608086433,0.516436592,0.159335747,1,0,0,0,0,1,0,1,1,0,0,0,0,0
3.077758814,24.92316918,3.354187355,3.189653858,3.569910371,0,5.398459097,0.69093786,0.736276972,0.092817426,0.105255808,0.217377295,0.970272314,0.716190688,0.616854818,0.292115537,0,0,1,0,0,1,0,0,0,0,0,0,1,1
0.564905099,24.32261088,2.778121937,2.899685326,2.381424001,0,3.782861849,0,0.153391036,0.042189739,0.021051162,0.248431194,0.450483574,0.608086433,0.439927467,0.08851986,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.545425613,24.32261088,4.171828594,5.095161358,4.170830446,0,3.231194496,0.172734465,1.104415458,0.071722556,0.063153485,0.817752679,0.485136157,0.581060369,0.349072881,0.203595677,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4.830912569,22.82121515,3.419226999,2.526868641,3.333993601,2.330943051,4.6891725,0.057578155,0.122712829,0.063284608,0.189460454,0.196674695,0.866314566,0.797268879,0.583382076,0.185891705,1,0,1,0,0,0,0,1,0,0,0,0,0,1
4.363404901,24.32261088,4.599231969,3.645318695,4.620407687,0,5.871316828,0.633359705,0.736276972,0.160321008,0.063153485,0.455457188,0.51978874,0.405390955,0.454272928,0.141631775,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.954494822,23.42177344,3.419226999,4.556648369,3.943816196,0,5.240839853,0.11515631,1.227128287,0.122350243,0.12630697,0.341592891,0.935619731,0.310799732,0.32038196,0.159335747,0,0,0,0,0,1,0,1,1,0,0,0,0,1
2.415456284,24.32261088,3.893087263,3.396774239,3.534300293,0,5.634887962,0.11515631,0.521529522,0.122350243,0.084204646,0.362295491,0.381178409,0.540521274,0.439927467,0.132779789,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2.434935771,23.42177344,3.605054554,2.361172337,2.461546677,0.699282915,5.240839853,0.057578155,0.245425657,0.109693321,0.021051162,0.310538992,0.831661983,0.662138561,0.535563873,0.097371846,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4.694556166,24.32261088,3.530723532,3.148229782,4.108512809,0,4.373934013,0.057578155,0.092034622,0.092817426,0.042102323,0.341592891,0.65839907,0.770242815,0.621636638,0.097371846,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3.662143399,22.520936,3.632928687,2.609716793,3.098076831,0,4.846791744,0.057578155,0.337460279,1.122247055,0.315767424,0.331241592,0.311873244,0.51349521,0.48774567,0.185891705,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.266166601,25.22344832,2.954658114,5.136585434,4.633761467,0,4.886196555,0.057578155,1.104415458,0.30376612,0.084204646,0.289836393,0.623746488,0.351338828,0.253436476,0.150483761,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.136197272,23.72205259,4.682854369,2.526868641,2.844355021,1.35971678,5.55607834,0.403047085,0.245425657,5.062768671,1.620939443,1.19039947,2.287070454,1.297251057,2.252237358,1.062238316,1,0,1,0,1,1,0,1,0,0,0,0,0,1
3.311512648,24.62289003,4.078914817,3.148229782,3.60997171,0,5.871316828,0.057578155,0.797633386,0.219386642,0.189460454,0.207025995,0.727704236,0.459443083,0.459054748,0.141631775,1,0,1,0,0,1,0,1,0,1,0,0,1,1
0.155835889,24.32261088,4.013875173,5.219433586,4.050646431,0,5.753102395,0.057578155,0.951024422,0.991458865,0.294716262,0.517564987,0.415830992,0.432417019,0.286909218,0.274411565,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3.837458774,24.32261088,4.255450994,4.142407608,5.003216032,0,5.950126449,0.172734465,0.674920558,0.059065634,0.252613939,0.175972096,0.51978874,0.324312764,0.267781936,0.212447663,1,0,1,0,0,1,0,1,0,0,0,1,1,1
4.558199762,24.02233174,8.306491678,0.165696304,0.213660471,2.058999695,6.895841912,0.57578155,0.276103865,17.08684427,5.578557823,3.322767216,6.618643285,5.824116726,14.96709752,6.16098223,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.545425613,24.62289003,3.632928687,5.385129891,4.411198476,0,6.107745693,0.057578155,0.828311594,0.405021494,0.589432525,0.39334939,0.450483574,0.405390955,0.296472858,0.292115537,1,0,0,0,1,0,0,1,0,1,0,0,1,0
0.818138419,24.92316918,3.484266643,5.302281739,4.504674932,0,5.55607834,0.172734465,0.858989801,0.0970364,0.105255808,0.155269496,0.797009401,0.459443083,0.602509357,0.159335747,0,0,1,0,0,1,0,1,0,0,0,0,1,1
3.389430593,24.32261088,4.078914817,3.06538163,3.543202812,0,5.359054286,0.34546893,1.779336016,2.181209503,1.747246412,0.517564987,1.004924897,0.837807975,0.875073114,0.54882313,1,1,1,0,0,1,0,1,0,0,0,0,0,1
3.116717786,23.42177344,4.329782015,1.698387119,1.90959046,0,5.871316828,0.23031262,0.828311594,0.050627687,1.178865049,0.39334939,0.346525826,0.567547338,0.310818319,0.354079439,0,0,1,0,0,1,0,1,0,0,0,0,1,1
1.480440948,23.72205259,2.27638754,4.556648369,4.228696824,0,3.625242605,0.057578155,1.012380837,0.050627687,0.042102323,0.331241592,0.589093905,0.256747605,0.248654655,0.097371846,1,0,0,0,1,1,0,1,0,0,0,0,1,0
